Set,Chain1,Chain2,LoopRMSD,AnchorRMSD
15,4jm2D,2ny0D,0.476317616378541,0.10150238313505493
15,4jm2D,2ny2D,0.4146386312941445,0.09852041202524177
15,4jm2D,2nxzD,0.4346418343312668,0.11672305452856695
15,4jm2D,4rqsD,1.3150305875332022,0.27475602766462875
15,2i5yH,1yymH,0.3630994218658587,0.12770856614613904
15,2i5yH,1rzkH,0.4743919345411326,0.27005271870313885
15,2i5yH,1yymR,0.3586584338272668,0.10663651383357273
15,2i5yH,1yylR,0.3734053292642629,0.17460134987218287
15,2i5yH,2ny1D,0.23766023585496454,0.07878691504988299
15,2i5yH,2ny0D,0.26373804109928184,0.08375435464569082
15,2i5yH,2ny2D,0.2744450059597088,0.058588405644092574
15,2i5yH,2nxzD,0.2813684790127628,0.10413445193483263
15,2i5yH,4rqsD,1.0946787160988716,0.2140802794058828
15,1yymH,1rzkH,0.6274972141249622,0.2713826323419605
15,1yymH,1yymR,0.5669330909094124,0.12933146740991824
15,1yymH,1yylR,0.592071696007563,0.234616762506246
15,1yymH,2ny1D,0.4251519198128805,0.1411831253479717
15,1yymH,2ny0D,0.3475568822232813,0.12600662273697233
15,1yymH,2ny2D,0.352310703740964,0.11007466563298572
15,1yymH,2nxzD,0.30411449985510625,0.11550407023040273
15,1yymH,4rqsD,1.326150211387629,0.2360453416791967
15,1rzkH,1yymR,0.6120897490782117,0.2652745294171887
15,1rzkH,1yylR,0.5650250662248015,0.2431288891857525
15,1rzkH,2ny1D,0.4956496721671444,0.28986873272146285
15,1rzkH,2ny0D,0.5237890173460902,0.23879321185225125
15,1rzkH,2ny2D,0.469871752341845,0.2823501525410547
15,1rzkH,2nxzD,0.5165811906053637,0.28675558768192433
15,1rzkH,4rqsD,1.107434186917444,0.2430541170458332
15,1yymR,1yylR,0.23219483369743446,0.18978376923013765
15,1yymR,2ny1D,0.2884454778867771,0.1333920837048175
15,1yymR,2ny0D,0.4277338132462665,0.11239380507780254
15,1yymR,2ny2D,0.4667553184877463,0.11351900529608515
15,1yymR,2nxzD,0.4536990196577507,0.1644556233596274
15,1yymR,4rqsD,0.9503358460619126,0.22967759055917886
15,1yylR,2ny1D,0.3275824216146469,0.16639474407314062
15,1yylR,2ny0D,0.4641734106289034,0.14473316673227934
15,1yylR,2ny2D,0.4865448710017091,0.1729806821525593
15,1yylR,2nxzD,0.4736911934334764,0.1998129222139093
15,1yylR,4rqsD,0.9654745595830991,0.15697033176052774
15,2ny1D,2ny0D,0.22479183829777988,0.08027312626608467
15,2ny1D,2ny2D,0.2260040396731793,0.056896411512979285
15,2ny1D,2nxzD,0.21782412601951465,0.09322254320512302
15,2ny1D,4rqsD,1.0288830817531662,0.22318777335028164
15,2ny0D,2ny2D,0.12739669629389805,0.062089068327234036
15,2ny0D,2nxzD,0.15223004609513005,0.09409068844528408
15,2ny0D,4rqsD,1.089748501460915,0.20372171165465755
15,2ny2D,2nxzD,0.11677069450316853,0.06953522220706733
15,2ny2D,4rqsD,1.0995101883976952,0.2106384405225026
15,2nxzD,4rqsD,1.133338464112916,0.2202623446678656
16,5jo4A,5jqdC,0.5140425066552889,0.18011993625163575
16,5jo4A,5jqdD,1.0802473242677348,0.2494193646990344
16,5jqdC,5jqdD,0.6895985004297556,0.17550885518006462
17,6h7oD,6h7oC,0.1304734289164078,0.010283910087552296
17,6h7oD,6n48B,0.9251047874070324,0.3260398926555961
17,6h7oD,4ldeB,0.920682653265078,0.28878631870846355
17,6h7oD,6h7nD,0.4394905583015199,0.10240422639364956
17,6h7oD,6h7nC,0.4626826289810832,0.09769812226044204
17,6h7oD,6h7mD,0.32671094080542024,0.12278745346920004
17,6h7oD,6h7mC,0.3592864165802676,0.12819737858617952
17,6h7oD,4qkxB,1.034711317492777,0.3279804267185221
17,6h7oD,6h7lD,0.3794660611271397,0.08979930768991072
17,6h7oD,6h7lC,0.4432670396282489,0.09041770744412983
17,6h7oD,4ldoB,0.7803305747032154,0.2489220772032745
17,6h7oD,4ldlB,0.9126900370514968,0.2905572598379212
17,6h7oD,6h7oC,0.13047646967954984,0.01028391757719532
17,6h7oD,6n48B,0.9251054156008296,0.32603983970064404
17,6h7oD,4ldeB,0.9206836243588604,0.288786141644357
17,6h7oD,6h7nD,0.4394900242890663,0.10240438585280022
17,6h7oD,6h7nC,0.4626798753590679,0.09769835949864833
17,6h7oD,6h7mD,0.32671071845845695,0.12278721883030642
17,6h7oD,6h7mC,0.3592892627444681,0.12819774515734378
17,6h7oD,4qkxB,1.0347122679764242,0.32798076192615994
17,6h7oD,6h7lD,0.3794629981515983,0.08979944920397791
17,6h7oD,6h7lC,0.4432649217730648,0.09041803321445556
17,6h7oD,4ldoB,0.7803283404727339,0.2489223723054597
17,6h7oD,4ldlB,0.9126900370514968,0.2905571226543201
17,6h7oC,6n48B,0.9725932824768272,0.324918504848868
17,6h7oC,4ldeB,0.9534971104894664,0.2879266562857422
17,6h7oC,6h7nD,0.5072096841300531,0.10586191877750624
17,6h7oC,6h7nC,0.4854246733036525,0.10027318515514587
17,6h7oC,6h7mD,0.3826551503250938,0.12377558985240725
17,6h7oC,6h7mC,0.3646088613927872,0.12846627481938966
17,6h7oC,4qkxB,1.0758240236243481,0.32850552267302763
17,6h7oC,6h7lD,0.4590691346168842,0.0922512804237625
17,6h7oC,6h7lC,0.4625354321542465,0.09100966467448443
17,6h7oC,4ldoB,0.8031111341236861,0.24924635108556664
17,6h7oC,4ldlB,0.9638328662083792,0.2909781143691538
17,6n48B,4ldeB,0.7776608611022476,0.2173965877562507
17,6n48B,6h7nD,0.6903646349442236,0.3402685542779724
17,6n48B,6h7nC,0.7204124670934051,0.33268622899663275
17,6n48B,6h7mD,0.7750786218448381,0.2877036416362406
17,6n48B,6h7mC,0.7899040040711168,0.27536709523919456
17,6n48B,4qkxB,0.701048327428984,0.2900967441358717
17,6n48B,6h7lD,0.7386804439989727,0.2912678589086637
17,6n48B,6h7lC,0.7389124639374453,0.2794020135753679
17,6n48B,4ldoB,0.6561267600825331,0.22756094225749565
17,6n48B,4ldlB,0.6748859892033647,0.23540377554227496
17,4ldeB,6h7nD,0.6333775646571108,0.27578184295125235
17,4ldeB,6h7nC,0.6066336040004564,0.26741941701827304
17,4ldeB,6h7mD,0.7105099052387054,0.2163793548610714
17,4ldeB,6h7mC,0.7010248928037744,0.2043428829987337
17,4ldeB,4qkxB,0.487950892272823,0.14025925512358434
17,4ldeB,6h7lD,0.6720959167126277,0.2563636704983123
17,4ldeB,6h7lC,0.5951764138937898,0.24266857127130936
17,4ldeB,4ldoB,0.34217732100828,0.08544851458638006
17,4ldeB,4ldlB,0.27364237807420283,0.06984781370482764
17,6h7nD,6h7nC,0.18278415716979746,0.01697810556592081
17,6h7nD,6h7mD,0.18345645833786456,0.08014946559660105
17,6h7nD,6h7mC,0.2617288416724564,0.08953066510918961
17,6h7nD,4qkxB,0.6875379291822222,0.30807637905089474
17,6h7nD,6h7lD,0.1387838999150148,0.07531385666424502
17,6h7nD,6h7lC,0.22433510080905844,0.0832896577914732
17,6h7nD,4ldoB,0.4886513566208024,0.2300187137340456
17,6h7nD,4ldlB,0.588084008483865,0.26480438101394
17,6h7nC,6h7mD,0.21671138830683664,0.07768097410884735
17,6h7nC,6h7mC,0.1755611472191438,0.08505598776006139
17,6h7nC,4qkxB,0.6899693963271429,0.3024198289884021
17,6h7nC,6h7lD,0.25535272710918866,0.07399532788672097
17,6h7nC,6h7lC,0.12294704497448028,0.07778824164037378
17,6h7nC,4ldoB,0.4315944275795803,0.2220288821132255
17,6h7nC,4ldlB,0.6063612359041209,0.256668246718047
17,6h7mD,6h7mC,0.1530938571770708,0.01741552347809831
17,6h7mD,4qkxB,0.8085327125400149,0.2539679232638947
17,6h7mD,6h7lD,0.1675013426292755,0.06701944340270606
17,6h7mD,6h7lC,0.2249955837491869,0.06367074959265318
17,6h7mD,4ldoB,0.5498004662468565,0.17797842674524994
17,6h7mD,4ldlB,0.6892090492370121,0.21532174638728316
17,6h7mC,4qkxB,0.8019110362458367,0.2489413050944426
17,6h7mC,6h7lD,0.27581492669563473,0.07404517630379362
17,6h7mC,6h7lC,0.17875311306930233,0.06672182065152492
17,6h7mC,4ldoB,0.5148235942269916,0.1692044373475363
17,6h7mC,4ldlB,0.7031946783508893,0.20514053056641698
17,4qkxB,6h7lD,0.7436912862057943,0.2881847629441708
17,4qkxB,6h7lC,0.6840109287861215,0.2796850754727617
17,4qkxB,4ldoB,0.44809266632138456,0.11483707335212208
17,4qkxB,4ldlB,0.4225323112818101,0.12259857829538907
17,6h7lD,6h7lC,0.2326788683580589,0.023643607444945296
17,6h7lD,4ldoB,0.5415858008164682,0.2115689648638601
17,6h7lD,4ldlB,0.6340987238118087,0.2524511298050609
17,6h7lC,4ldoB,0.4295647922781064,0.20055776736787229
17,6h7lC,4ldlB,0.6062158712632086,0.24126115891443384
17,4ldoB,4ldlB,0.3271279172012926,0.06135414583386613
18,4yo0C,4yo0A,0.5138916879726622,0.20550247259067414
18,4yo0C,4ynyC,0.3948620787722665,0.0796159574455706
18,4yo0C,4ynyA,0.4507749471108092,0.08717165877768142
18,4yo0C,6iccH,0.3497097308223255,0.11753891970758512
18,4yo0C,6al0H,0.3910153870100732,0.165960289168887
18,4yo0C,6al1H,0.40493565006219184,0.2591794597352536
18,4yo0C,6icfH,0.6762202055532132,0.15181720441675836
18,4yo0A,4ynyC,0.2557090434115876,0.16726065320889608
18,4yo0A,4ynyA,0.2421458885377477,0.1759680076643028
18,4yo0A,6iccH,0.42721934207542894,0.22233323653633247
18,4yo0A,6al0H,0.43556186838387495,0.26982431367441306
18,4yo0A,6al1H,0.7105071368647601,0.4300915524584373
18,4yo0A,6icfH,0.4639865360315666,0.17428481498962195
18,4ynyC,4ynyA,0.09600705911714966,0.03923773793997975
18,4ynyC,6iccH,0.3657211079583799,0.12681792497570604
18,4ynyC,6al0H,0.38551911773014746,0.15898739895666275
18,4ynyC,6al1H,0.6011985259813238,0.2935197598787403
18,4ynyC,6icfH,0.5151588760600613,0.13977911763980486
18,4ynyA,6iccH,0.404846936746685,0.13688122801018485
18,4ynyA,6al0H,0.42931683331678266,0.17194546426241372
18,4ynyA,6al1H,0.6450026782113295,0.2885205729201065
18,4ynyA,6icfH,0.5161219499594437,0.14627965280964794
18,6iccH,6al0H,0.15492474792806066,0.12005344598132985
18,6iccH,6al1H,0.3681431114245898,0.2766181311994928
18,6iccH,6icfH,0.3847584167037626,0.1430484417834514
18,6al0H,6al1H,0.3671390065169962,0.25972196537935355
18,6al0H,6icfH,0.3665947085813438,0.19157579011315687
18,6al1H,6icfH,0.6390893604071297,0.32673545014963656
19,5ja9B,5ja9A,0.29118871661630275,0.08527337843636862
19,5ja9B,5ja9A,0.2911885247154161,0.08527310718889855
20,3qa3B,3qa3K,0.18059674374864285,0.012945882153632859
20,3qa3B,3qa3D,0.17646739083897012,0.012969106613696813
20,3qa3B,3qa3H,0.19368597105139188,0.020666688981002733
20,3qa3B,3q3gK,0.2900007106971665,0.06852097102656136
20,3qa3B,3q3gD,0.2815086645529981,0.08863039109069372
20,3qa3B,3q3gH,0.2860105858874413,0.10303902888516007
20,3qa3B,3q3gB,0.2722506172827351,0.05525310882834082
20,3qa3K,3qa3D,0.19845291503971432,0.013471257664618534
20,3qa3K,3qa3H,0.1548422097553901,0.01570494939947253
20,3qa3K,3q3gK,0.2736481876668923,0.07314314157224612
20,3qa3K,3q3gD,0.28963974716515284,0.09240049643808787
20,3qa3K,3q3gH,0.2824417040025152,0.1069814701586111
20,3qa3K,3q3gB,0.2696580484924658,0.060804610515068885
20,3qa3D,3qa3H,0.20433907173362245,0.01852299910269028
20,3qa3D,3q3gK,0.34497946628851883,0.07427635896868476
20,3qa3D,3q3gD,0.29189520600012153,0.08520409541766444
20,3qa3D,3q3gH,0.3012794573368203,0.09922613673465934
20,3qa3D,3q3gB,0.308140790459282,0.0575295034617753
20,3qa3H,3q3gK,0.2906956321501103,0.08179024943823647
20,3qa3H,3q3gD,0.205845907845718,0.09621433622131076
20,3qa3H,3q3gH,0.20724586842713147,0.10915036776373324
20,3qa3H,3q3gB,0.20591496978199794,0.06837901906300875
20,3q3gK,3q3gD,0.3888062862910888,0.0932105622624486
20,3q3gK,3q3gH,0.385534119322542,0.11736391606704512
20,3q3gK,3q3gB,0.191746698466573,0.04984473992022248
20,3q3gD,3q3gH,0.05572959844122647,0.0312422824268583
20,3q3gD,3q3gB,0.2374774751208633,0.05137414179448968
20,3q3gH,3q3gB,0.24352205879296224,0.07148363779657106
21,1ncaH,1nccH,0.6310708485750323,0.3022182626989052
22,4ypgH,4ypgB,0.4377229582240507,0.19579942053164104
23,5tojE,5tojF,0.12939844665361486,0.0718115268823598
23,5tojE,5tojD,0.25147303595670456,0.06452466493120672
23,5tojE,5tp3A,0.7563255114727417,0.0994680269007448
23,5tojE,5tp3B,0.6063676314428191,0.08215185662650475
23,5tojE,5tojF,0.12940296469502094,0.07181424677571913
23,5tojE,5tojD,0.2514747691741894,0.06452162686059848
23,5tojE,5tp3A,0.7563321017789362,0.09946823892909118
23,5tojE,5tp3B,0.6063695298174036,0.0821520984607821
23,5tojF,5tojD,0.2831552662366604,0.08609732158720604
23,5tojF,5tp3A,0.7055707673990704,0.15093300776674826
23,5tojF,5tp3B,0.55003866905045,0.12784715233882166
23,5tojD,5tp3A,0.8516867923147164,0.10125602020031838
23,5tojD,5tp3B,0.7122938297030987,0.08288493562534137
23,5tp3A,5tp3B,0.28205046390166644,0.06245765512691628
24,3t4yB,2r1wB,0.21479269851675065,0.058239582457840514
24,3t4yB,1q9lB,4.640631935808028,0.11900970156597745
24,3t4yB,1q9lD,4.597316369625784,0.17453341257870333
24,3t4yB,2r23B,0.3167371961776515,0.11130957533691764
24,3t4yB,3t77B,0.7918382393901043,0.07888586742227534
24,3t4yB,2r1yB,0.2329855023276809,0.06733431001457002
24,3t4yB,3bpcB,0.13048002428464986,0.06499888113171001
24,3t4yB,3t65B,0.34431169416970714,0.06755123366051259
24,3t4yB,1q9kB,4.278066412090552,0.16501228670555235
24,3t4yB,2r1xB,0.2880759027317465,0.08464369515470123
24,3t4yB,2r2bB,0.3274487099542601,0.06874249510999779
24,3t4yB,2r2eB,0.7914254433807761,0.23962658854458066
24,3t4yB,3sy0B,0.3785211828432001,0.0825447851566983
24,3t4yB,2r2hB,0.2116884137692255,0.05026638284015848
24,2r1wB,1q9lB,4.684703297782127,0.11936896654281795
24,2r1wB,1q9lD,4.6327230049224974,0.14752540264014394
24,2r1wB,2r23B,0.2572522144083299,0.1039269885503825
24,2r1wB,3t77B,0.6836045945533502,0.08293038622146869
24,2r1wB,2r1yB,0.2877776290383245,0.062201856868309716
24,2r1wB,3bpcB,0.14106315659732316,0.05104909282227178
24,2r1wB,3t65B,0.3703781305171798,0.04181366787787364
24,2r1wB,1q9kB,4.287277433885634,0.16090965472737667
24,2r1wB,2r1xB,0.2755531480776521,0.055227354365687306
24,2r1wB,2r2bB,0.32230161986037154,0.045157849981666415
24,2r1wB,2r2eB,0.6547069118781075,0.2217192225286486
24,2r1wB,3sy0B,0.4050318216034769,0.05083136785689879
24,2r1wB,2r2hB,0.15277218180008462,0.05764992357607668
24,1q9lB,1q9lD,1.1420731822572538,0.14096556925625345
24,1q9lB,2r23B,4.740292769215031,0.18266481585825745
24,1q9lB,3t77B,4.655950959094833,0.1504992641447363
24,1q9lB,2r1yB,4.675965269669517,0.14373510019034189
24,1q9lB,3bpcB,4.680411816108876,0.12292386410942645
24,1q9lB,3t65B,4.682215191050749,0.1379037964496573
24,1q9lB,1q9kB,1.3373590234632395,0.1673866017527454
24,1q9lB,2r1xB,4.683916476904993,0.1458468302364383
24,1q9lB,2r2bB,4.711663640932925,0.13815999156775313
24,1q9lB,2r2eB,4.627047163014549,0.28135060123664585
24,1q9lB,3sy0B,4.710239947093131,0.1551504581600005
24,1q9lB,2r2hB,4.664206344456625,0.12830820282058966
24,1q9lD,2r23B,4.702122274070514,0.21918616628674711
24,1q9lD,3t77B,4.571008873729983,0.1821599577257131
24,1q9lD,2r1yB,4.6223529251327875,0.16740031789956053
24,1q9lD,3bpcB,4.63562667313816,0.17165741851475874
24,1q9lD,3t65B,4.6322911501484505,0.14884853850280366
24,1q9lD,1q9kB,1.5959208233740518,0.1490196873022059
24,1q9lD,2r1xB,4.628340519968309,0.15908576264215146
24,1q9lD,2r2bB,4.663179093473947,0.16274799748003305
24,1q9lD,2r2eB,4.535609969279381,0.2413581573781845
24,1q9lD,3sy0B,4.659617236957601,0.16281308605383604
24,1q9lD,2r2hB,4.605951259661588,0.16971892273631825
24,2r23B,3t77B,0.8553513746866338,0.13881652964559826
24,2r23B,2r1yB,0.23772025514253786,0.09115748109915188
24,2r23B,3bpcB,0.28183582012467506,0.09171260443529
24,2r23B,3t65B,0.21966694340907925,0.10492778469413996
24,2r23B,1q9kB,4.3499350115426765,0.21763360190950098
24,2r23B,2r1xB,0.18441383601382616,0.10879296079729783
24,2r23B,2r2bB,0.16317738464705914,0.09753331748736574
24,2r23B,2r2eB,0.6776125245943505,0.27561198944671983
24,2r23B,3sy0B,0.2378758632608667,0.09690016314311324
24,2r23B,2r2hB,0.33385836583242656,0.1266185861365247
24,3t77B,2r1yB,0.8979819760096127,0.10113925757310877
24,3t77B,3bpcB,0.735156120681346,0.0984433446896992
24,3t77B,3t65B,0.9665623235841104,0.08410139588853974
24,3t77B,1q9kB,4.194255844967984,0.17171093229531798
24,3t77B,2r1xB,0.8876378509758017,0.08875781116291173
24,3t77B,2r2bB,0.9461924500646156,0.0882521677561533
24,3t77B,2r2eB,0.7338777644359233,0.19675475976371865
24,3t77B,3sy0B,0.9736509177955128,0.08458460571775353
24,3t77B,2r2hB,0.6468462896195368,0.08355472324507968
24,2r1yB,3bpcB,0.2476965390114707,0.06196677044711028
24,2r1yB,3t65B,0.16068284757549153,0.041547892205132164
24,2r1yB,1q9kB,4.314175819199121,0.16070435154024712
24,2r1yB,2r1xB,0.11940673321776164,0.051479700074314426
24,2r1yB,2r2bB,0.1529167705137847,0.03865858066075895
24,2r1yB,2r2eB,0.7686602702923744,0.24613852633872996
24,2r1yB,3sy0B,0.20870383765146164,0.06211837255491302
24,2r1yB,2r2hB,0.29842989697183503,0.07269683859027139
24,3bpcB,3t65B,0.3519041626433625,0.058239704588521526
24,3bpcB,1q9kB,4.296766522512098,0.1847828129134323
24,3bpcB,2r1xB,0.2787020123823058,0.06702444666276193
24,3bpcB,2r2bB,0.3198020577942897,0.05600483404715857
24,3bpcB,2r2eB,0.736956512902782,0.24796073855424444
24,3bpcB,3sy0B,0.3790738138364325,0.060608790049491774
24,3bpcB,2r2hB,0.15551956031769726,0.07050781401319504
24,3t65B,1q9kB,4.319650444087628,0.15266998072338306
24,3t65B,2r1xB,0.1268517346085832,0.03462856767763416
24,3t65B,2r2bB,0.10312059214231664,0.03061507813279179
24,3t65B,2r2eB,0.7623008264653494,0.2153859009092854
24,3t65B,3sy0B,0.09869551789917563,0.03722472922408235
24,3t65B,2r2hB,0.3974354007024822,0.0631675575008764
24,1q9kB,2r1xB,4.307681667595078,0.15934165065181666
24,1q9kB,2r2bB,4.336258994890672,0.1603342159537358
24,1q9kB,2r2eB,4.182635542183344,0.24958270675247515
24,1q9kB,3sy0B,4.345177614820077,0.17849164039185925
24,1q9kB,2r2hB,4.278413654450688,0.17240229298465626
24,2r1xB,2r2bB,0.09400195299850128,0.02661893487768871
24,2r1xB,2r2eB,0.7153508310809499,0.2143939460864361
24,2r1xB,3sy0B,0.18773484424051415,0.045561390227357536
24,2r1xB,2r2hB,0.315485515319039,0.07214935271339483
24,2r2bB,2r2eB,0.7478576998634388,0.22725589826450784
24,2r2bB,3sy0B,0.15765558966185514,0.04889802475379194
24,2r2bB,2r2hB,0.3760311731087818,0.06308737011459976
24,2r2eB,3sy0B,0.7842839362943613,0.2054674199709551
24,2r2eB,2r2hB,0.6673181611346437,0.21589862862814607
24,3sy0B,2r2hB,0.4233425760675977,0.07258745504539145
25,4u3xA,4u3xC,0.2798927260118604,0.1847646114747064
25,4u3xA,4pgjA,0.5742428054441918,0.2470161673799943
25,4u3xA,4pgjC,0.7467516350314793,0.2105701583500137
25,4u3xA,4u3xC,0.2798917477466538,0.18476506715664612
25,4u3xA,4pgjA,0.5742425329771653,0.247016435847618
25,4u3xA,4pgjC,0.7467542091758009,0.2105695903789331
25,4u3xC,4pgjA,0.5418023060345605,0.2574491532268852
25,4u3xC,4pgjC,0.7525329435145778,0.22760749873427535
25,4pgjA,4pgjC,0.5618521814412258,0.1877784603077772
26,6q18H,6q1gH,1.2283684380059952,0.10043575806202472
27,6mqmG,6mqmA,1.1798798865269546,0.1444273770497289
27,6mqmG,6mph3,1.1541267308350578,0.3457868779791907
27,6mqmG,6mqmJ,0.7390593107287768,0.06385551930174763
27,6mqmG,6mqmD,0.7462837117214709,0.09176385414872744
27,6mqmA,6mph3,1.4652561065111809,0.2822528812704198
27,6mqmA,6mqmJ,1.0411909145475784,0.1209039715447058
27,6mqmA,6mqmD,1.0234903656795409,0.07691123036969166
27,6mph3,6mqmJ,0.8778082028396175,0.32987073472057754
27,6mph3,6mqmD,0.7745140270929373,0.3083719934176557
27,6mqmJ,6mqmD,0.2407442241856752,0.060278991657214814
28,5wduC,4ncoH,3.4538089540898635,0.418774229916661
28,5wduC,5fylH,0.9751325590547044,0.3934664330836325
28,5wduC,4jy5H,3.0899379248078187,0.266334716790856
28,5wduC,5utyH,1.3184798122071322,0.34764956005451797
28,5wduC,6de7H,0.7142156749685016,0.2282516367267277
28,5wduC,5wduT,0.6036511796731543,0.03657876546420442
28,5wduC,5i8hK,0.8474069131940813,0.24803257008037655
28,5wduC,4tvpH,0.5902988433974709,0.10017062410730004
28,5wduC,5utfH,0.9259032157037886,0.1828377577631712
28,5wduC,5i8hI,0.6944235573382522,0.08907807663405967
28,5wduC,5u7oH,0.6439824281917839,0.2394427909473305
28,5wduC,5u7mH,0.7827796552243523,0.2205651845043754
28,5wduC,4ncoL,3.47249071651396,0.4210323662080087
28,5wduC,4ncoD,3.4188735549051725,0.4238816576098261
28,5wduC,5wduL,0.6709619683582159,0.022512547540784716
28,5wduC,6mphY,0.9035700602281442,0.34383785938586586
28,5wduC,6b0nH,1.8019564883475478,0.2314392332436612
28,4ncoH,5fylH,3.1578442541278453,0.402684935369312
28,4ncoH,4jy5H,0.7368395519223556,0.28225173104728485
28,4ncoH,5utyH,3.3983112180201336,0.5553325498885419
28,4ncoH,6de7H,3.1220398043185087,0.4427147567840461
28,4ncoH,5wduT,3.398276068700897,0.41476333100637897
28,4ncoH,5i8hK,3.3835633041572826,0.5047751883694859
28,4ncoH,4tvpH,3.3162766286368246,0.4278871908669437
28,4ncoH,5utfH,2.9965060869190423,0.49860676016928496
28,4ncoH,5i8hI,3.1465084707236133,0.4296630966176516
28,4ncoH,5u7oH,3.257504565278936,0.4939325876524067
28,4ncoH,5u7mH,3.1319150709497943,0.4932346374450509
28,4ncoH,4ncoL,0.5925965147239091,0.1407228154375573
28,4ncoH,4ncoD,0.2275784667117601,0.03642858225074103
28,4ncoH,5wduL,3.5031114780461117,0.41874058910162937
28,4ncoH,6mphY,3.5441915973641867,0.5065460751895884
28,4ncoH,6b0nH,3.4003390549852566,0.4919637090648494
28,5fylH,4jy5H,2.9234053739967187,0.3662059509603911
28,5fylH,5utyH,1.5643454525359783,0.5815846386467117
28,5fylH,6de7H,0.7001365413501134,0.4985202053043946
28,5fylH,5wduT,0.8501070866727248,0.37542722214601704
28,5fylH,5i8hK,1.211514969002367,0.5185464144318495
28,5fylH,4tvpH,0.8325210526527979,0.4066564466958099
28,5fylH,5utfH,0.6216248095251482,0.4757747550549071
28,5fylH,5i8hI,0.7141860375082676,0.4150875096447864
28,5fylH,5u7oH,0.901686837995496,0.4611103126487126
28,5fylH,5u7mH,0.8264561698320472,0.4436496046994909
28,5fylH,4ncoL,3.1654904004597504,0.3765154680154613
28,5fylH,4ncoD,3.1184677133875067,0.4168608791303833
28,5fylH,5wduL,0.9897056838576279,0.3859998532638572
28,5fylH,6mphY,1.0344979550215585,0.2373900595460421
28,5fylH,6b0nH,1.8913732892157844,0.4633579392406112
28,4jy5H,5utyH,3.0600197927919424,0.4633409740452208
28,4jy5H,6de7H,2.7946354941232365,0.34374381491891914
28,4jy5H,5wduT,3.031525196285948,0.26577681362454336
28,4jy5H,5i8hK,3.0031501205298743,0.3754039357515105
28,4jy5H,4tvpH,2.9523542094594264,0.2755519247873041
28,4jy5H,5utfH,2.756801171240666,0.3658929981442491
28,4jy5H,5i8hI,2.836459151282013,0.2755922627252348
28,4jy5H,5u7oH,2.9096274900429435,0.38674218512663183
28,4jy5H,5u7mH,2.8295953627130173,0.3768864582345843
28,4jy5H,4ncoL,0.9297214149251496,0.3113673492856065
28,4jy5H,4ncoD,0.7407484156958238,0.2842625651112655
28,4jy5H,5wduL,3.1195266093069822,0.26587618374115035
